is_simulcast,episode_count,audio_locales,title,keywords,subtitle_locales,description,content_provider,is_dubbed,series_launch_year,is_mature,is_subbed,id,season_count,maturity_ratings,average,total,1s_displayed,1s_unit,1s_percentage,2s_displayed,2s_unit,2s_percentage,3s_displayed,3s_unit,3s_percentage,4s_displayed,4s_unit,4s_percentage,5s_displayed,5s_unit,5s_percentage,season_tags
False,24,"ja-JP, en-US",SENRAN KAGURA SHINOVI MASTER,"ecchi, action, adventure, seinen, yukinori kitajima, video game, tamsoft, ninja, fanservice","pt-BR, de-DE, it-IT, ru-RU, en-US, es-ES, fr-FR, es-419","Girls study at schools for modern shinobi. They dedicate their entire young lives to learning to become true shinobi, battling each other to polish their skills. And then one day, Asuka, whose grandfather is a legendary shinobi, encounters an ancient evil being named a ""Youma"" in the back alleys of Tokyo at Christmastime.  
Where there is light, there is shadow.  Over 28 of the strongest and most well-endowed ninjas in history, both good and evil, will collide in a battle to determine true justice. And this deadly battle begins... right now.",Marvelous AQL Inc.,True,2018,True,True,GY4PGN7V6,2,TV-MA,4.0,698,90,,13,45,,7,59,,9,112,,17,392,,57,fall-2018
True,29,"it-IT, es-419, en-IN, en-US, hi-IN, pt-BR, fr-FR, es-ES, ru-RU, ja-JP, de-DE",Demon Slayer: Kimetsu no Yaiba,"shonen, action, fantasy, deutsche synchro","fr-FR, en-US, ru-RU, pt-BR, es-ES, ar-SA, es-419, hi-IN, it-IT, de-DE","It is the Taisho Period in Japan. Tanjiro, a kindhearted boy who sells charcoal for a living, finds his family slaughtered by a demon. To make matters worse, his younger sister Nezuko, the sole survivor, has been transformed into a demon herself.

Though devastated by this grim reality, Tanjiro resolves to become a “demon slayer” so that he can turn his sister back into a human, and kill the demon that massacred his family.",Aniplex of America,True,2019,False,True,GY5P48XEY,3,TV-14,4.9,313453,3.1,K,2,1.1,K,1,2.6,K,1,10.1,K,4,296.5,K,95,"spring-2019, summer-2019, fall-2021, winter-2022, spring-2023"
False,12,"ja-JP, en-US",My Next Life as a Villainess: All Routes Lead to Doom!,"comedy, isekai, romance, harem, fantasy, deutsche synchro, 2020, light novel, satoru yamaguchi, nami hidaka, ichijinsha bunko iris, otome game, video game, otome game no hametsu furagu shika nai akuyaku reijou ni tensei shite shimatta...","ar-SA, de-DE, ru-RU, en-US, pt-BR, es-419, fr-FR, es-ES, it-IT","Wealthy heiress Catarina Claes is hit in the head with a rock and recovers the memories of her past life. 

It turns out the world she lives in is the world of the game Fortune Lover, an otome game she was obsessed with in her past life... but she's been cast as the villain character who tries to foil the protagonist's romances! 

The best ending the game has for Catarina is exile, and the worst, death! She'll have to find a way to avoid triggering the flags of doom, and make her own happy future! 

The misunderstanding-based screwball love comedy now begins!",asmikace,True,2020,False,True,GY5PW4JEY,1,TV-14,4.7,17301,226,,2,171,,1,589,,4,2,K,12,14.3,K,83,"spring-2020, summer-2021"
False,12,"ja-JP, en-US",citrus,"crunchyroll co-production, romance, shoujo, drama, manga, saburouta, yuri, school life, deutsche synchro","fr-FR, it-IT, es-ES, de-DE, en-US, ru-RU, pt-BR, es-419","Yuzu, a high school gyaru who hasn't experienced her first love yet, transfers to an all-girls school after her mother remarries. She's beyond upset that she can't land a boyfriend at her new school. Then, on her first day, she meets the beautiful black-haired student council president Mei in the worst way possible. What's more, she later finds out that Mei is her new step-sister, and they'll be living under the same roof! And so the love affair between two polar opposite high school girls who find themselves drawn to one another begins!",CSPG,True,2018,False,True,GY5V74MPY,1,TV-14,4.3,9984,891,,9,314,,4,621,,7,1.4,K,15,6.7,K,68,winter-2018
False,18,"ja-JP, en-US, hi-IN",ReLIFE,"seinen, drama, slice of life, romance, web manga, high school, 2016-2016, deutsche synchro","es-419, fr-FR, it-IT, es-ES, ru-RU, ar-SA, en-US, de-DE, pt-BR","Arata Kaizaki (27) quit the job he landed after graduation in only three months. His life did not go well after that. Now his parents are threatening to stop sending money, and want him to come back to the country. He has no friend or girlfriend to share his troubles with...as he hits rock bottom a strange man named Ryo Yoake appears. Yoake invites Kaizaki to join a societal rehabilitation program for NEETs called ReLife. This program uses a mysterious drug to make him look younger, and sends him back to high school for a year...","TMS Entertainment Co., Ltd.",True,2023,False,True,GY5VE008Y,2,TV-14,4.8,12356,97,,1,65,,1,246,,2,1.2,K,10,10.8,K,88,"summer-2016, winter-2018, spring-2018"
False,17,ja-JP,Saki Episode of Side A,"school, sports, slice of life, tournament, mahjong, saki, anime, saki achiga-hen episode of side-a, crunchyroll saki, saki achiga hen, achiga","es-ES, en-US, it-IT, es-419, pt-BR, ar-SA, fr-FR","Shizuno Takakamo and Ako Atarashi, members of the Achiga Girl's Academy Kid's Mahjong Club, invite the new transfer student from Tokyo, Nodoka Haramura, to come play with them. Kuro Matsumi, a student one year above them, and Harue Akado, a university student who is their coach, are there as well, and together they spend their days having fun and playing Mahjong.  But when it's time to go to middle school, Harue leaves for a pro team, and Ako ends up going to a different school.  And then Nodoka transfers, and the group is torn apart.",TV TOKYO,False,2012,False,True,GY5VJ243Y,1,TV-14,4.2,210,12,,6,10,,5,24,,12,41,,20,123,,59,"spring-2012, winter-2013, spring-2013"
False,16,ja-JP,Mischievous Kiss - Love in Tokyo,"kiss, itazura, japanese, itazura na kiss","en-US, es-419, es-ES, fr-FR, pt-BR","Aihara Kotoko isn't very intelligent, and lacks ability in school. She is in class F, the least smartest class in her grade. Despite this, she has been in love with the schools most handsome, and most intelligent guy, Irie Naoki ever since she saw him give a speech at the high school entrance ceremony.",Fuji Creative Corporation,False,2014,False,True,GY5VK2KKY,1,TV-14,4.3,845,108,,13,10,,2,26,,4,85,,11,616,,73,winter-2014
False,179,"ja-JP, en-US",Future Card Buddyfight,"card game, children, english dub available, action, sci-fi, shonen, xebec, mitsuhisa tamura, manga, trading card game, tournament, kids",en-US,"It is the year 2030, and the stage is the capital of Japan, Chou-Tokyo. Through “Buddyfight”, humans have started cultural interactions with residents from other worlds called “Affinity Dimensions”. Buddyfight is a game with selected humans as the “Buddyfighter”, and residents from the other world as the partner (known as “Buddy Monster”). These battles have high significance and sometimes it is even used to decide the fate of a nation, and naturally there are those who seek to use the Buddy Monsters for evil purposes.","Bushiroad, Inc.",True,2014,False,True,GY5VKE9EY,5,TV-14,4.2,183,22,,13,4,,3,12,,7,22,,13,123,,68,"spring-2014, summer-2014, fall-2014, winter-2015, spring-2015, summer-2015, fall-2015, winter-2016, spring-2016, summer-2016, fall-2016, winter-2017, spring-2017, summer-2017, fall-2017, winter-2018, spring-2018, summer-2018, fall-2018, winter-2019"
False,26,"en-US, ja-JP",Last Exile,"action, sci-fi, adventure","en-US, ar-SA","Claus Valca and his fiery navigator Lavie are obsessed with becoming the first sky couriers to cross the Grand Stream in a vanship. But when the high-flying duo encounters a mysterious girl named Alvis, they are thrust into the middle of an endless battle between Anatoray and Disith—two countries systematically destroying each other according to the code of chivalric warfare.",GONZO,True,2022,False,True,GY5VZ9PEY,1,TV-14,4.7,748,24,,4,12,,2,16,,3,70,,10,626,,84,spring-2017
False,26,"ja-JP, en-US",Glass Fleet,"adventure, drama, sci-fi, space opera, space, war, satelight","fr-FR, de-DE, en-US","A revolution stirs in the dark reaches of space. Michel Volban leads The People’s Army against the oppression of self-proclaimed Holy Emperor, Vetti Sforza. Just as it appears the rebellion will be crushed, a hero arrives to join the fight. Pirate Cleo Corbeille—the last of the fallen Royal Family—steers his sleek battleship into battle and brings new hope that freedom can be obtained.",GONZO,True,2018,False,True,GY8D2D88Y,1,TV-14,3.2,228,52,,23,13,,6,63,,28,26,,12,74,,33,winter-2018
False,13,"ja-JP, en-US",Eden of the East,"thriller, adventure, mystery, romance, psychological, amnesia, society, politics",en-US,"Akira Takizawa wakes up naked outside the White House with no memories. He’s got a gun and a cell phone. He doesn’t remember the phone gives him access to ten billion yen and a woman who will grant any request. He doesn’t even remember he’s supposed to save Japan and will be murdered if he fails.  Whatever he’s tangled up in, Takizawa’s in deep—and that’s not even scratching the surface.",Fuji Creative Corporation,True,2023,False,True,GY8DDD58Y,2,TV-14,4.6,1052,21,,2,20,,2,46,,5,137,,14,828,,79,summer-2018
False,12,ja-JP,Shin Koihime Musou - Otome Tairan,"anime, shin koihime musou, eroge, yuri, ecchi, otome tairan, romance of three kingdoms filled with girls, crunchyroll otome tairan, action, romance, adventure, seinen, harem, visual novel, baseson, 2010",en-US,"During the last years of Han Dynasty, the world was filled with chaos and disorder.  Three girls, Ryubi, Kan’u, and Chohi pledge to be blood-sisters in order to settle this world.  After overcoming many hardships, they were finally able to bring back peace.  However, a new evil creeps into their momentary peace.  The battles of Muso girls are about to start once again.",Marvelous AQL Inc.,False,2010,False,True,GY8VDGZGY,1,TV-14,4.5,584,16,,3,13,,3,30,,6,117,,21,408,,70,spring-2010
False,27,ja-JP,Total Eclipse,"action, adventure, shounen, science fiction, mecha, muv luv alternative total eclipse, muv-luv, anime, crunchyroll total eclipse, thriller, sci-fi, drama, post-apocalyptic, ixtl, masaomi ando, takayuki inagaki, 2012, horror, visual novel, age, future, aliens, outer space","es-419, es-ES, en-US, pt-BR","In 1973, the invasion of an extra terrestrial life form, the BETA, began a war that has driven mankind to the brink of extinction. In an attempt to counter the BETA’s overwhelming strength in numbers, mankind has developed the humanoid weapons known as TSFs, deploying them on the front lines of their Anti-BETA War all across the globe. However, mankind still lost the majority of Eurasia to the superior numbers of the marching BETA. For nearly 30 years mankind has remained bogged down in its struggle against the BETA with no hope in sight.",TV TOKYO,False,2012,False,True,GY8VDPKGY,1,TV-14,4.2,686,45,,7,41,,6,51,,8,139,,21,410,,60,"summer-2012, fall-2012"
False,24,"hi-IN, fr-FR, de-DE, ja-JP, es-419, en-IN, pt-BR, en-US",DARLING in the FRANXX,"mecha, sci-fi, romance, action, vf, drama, psychological, super robot, cloverworks, trigger, deutsche synchro, darlifra","pt-BR, en-US, it-IT, es-ES, ar-SA, ru-RU, de-DE, es-419, fr-FR","The distant future: Humanity established the mobile fort city, Plantation, upon the ruined wasteland. Within the city were pilot quarters, Mistilteinn, otherwise known as the “Birdcage.” That is where the children live... Their only mission in life was the fight. Their enemies are the mysterious giant organisms known as Kyoryu. The children operate robots known as FRANXX in order to face these still unseen enemies. Among them was a boy who was once called a child prodigy: Code number 016, Hiro.  One day, a mysterious girl called Zero Two appears in front of Hiro. “I’ve found you, my Darling.”",ABC Asahi,True,2018,False,True,GY8VEQ95Y,1,TV-14,4.6,40546,1.3,K,4,655,,2,1.5,K,4,4.1,K,11,33,K,82,"winter-2018, spring-2018"
False,26,"ja-JP, en-US",Gun X Sword,"adventure, drama, sci-fi, mecha",en-US,"There’s a claw-fisted, genocidal maniac terrorizing the planet of endless illusion, and only Van, a tight-lipped loner in a jet black tuxedo, can bring the scoundrel to justice. Armed with his shape-shifting sword and a mechanized suit of armor, Van hunts the villain who murdered his one true love. With any luck, he’ll find the man he seeks before the sun sets on civilization.",ADK,True,2022,False,True,GY8VK5G8Y,1,TV-14,4.3,660,36,,6,21,,4,47,,8,131,,20,425,,65,summer-2017
False,86,ja-JP,Haikyu!!,"sports, slice of life, shonen, haruichi furudate, manga, tournament, volleyball",en-US,"Based off of the original Weekly Shonen Jump manga series from Haruichi Furudate, Haikyu!! is a slice-of-life sports anime revolving around Shoyo Hinata’s love of volleyball. Inspired by a small-statured pro volleyball player, Hinata creates a volleyball team in his last year of middle school. Unfortunately the team is matched up against the ""King of the Court"" Tobio Kageyama’s team in their first tournament and inevitably lose. After the crushing defeat, Hinata vows to surpass Kageyama After entering high school, Hinata joins the volleyball team only to find that Tobio has also joined.",Toho,False,2014,False,True,GY8VM8MWY,4,TV-14,4.9,37518,523,,2,126,,1,265,,1,1.4,K,4,35.2,K,94,"spring-2014, summer-2014, fall-2015, winter-2016, fall-2016, fall-2018, winter-2020, fall-2020, summer-2021"
False,12,ja-JP,Danchigai,"crunchyroll co-production, comedy, slice of life, manga, kazusa yoneda","pt-BR, it-IT, fr-FR, ar-SA, de-DE, es-419, es-ES, en-US","Based on a four-panel manga by Kazusa Yoneda, Danchigai focuses on the life of Haruki Nakano and his four sisters, all of whom live together in the same apartment complex. The only boy of five siblings, Haruki lives with his older sister Mutsuki, difficult younger sister Yayoi, and mischievous twins Uzuki and Satsuki.",Dream Creation,False,2015,False,True,GY8VX3X7Y,1,TV-14,4.3,649,21,,4,28,,5,75,,12,126,,20,399,,62,summer-2015
False,12,"ja-JP, en-US",Laughing Under the Clouds,"action, adventure, supernatural, shojo, historical, kemuri karakara, manga","de-DE, es-419, en-US","When swords were outlawed in the Meiji era, the mighty samurais began to disappear. Those who rejected the ban rebelled, causing unrest throughout the countryside. To combat this criminal activity, an inescapable lake prison was constructed. Three young men, born of the Kumo line, were given the duty of delivering criminals to their place of confinement—but could there be more to their mission?",ntv,True,2017,False,True,GYDQ2NXK6,1,TV-14,4.2,1417,149,,11,33,,3,73,,6,245,,18,917,,65,summer-2017
False,6,ja-JP,Time of Eve,"anime, science fiction, time of eve, yasuhiro yoshiura, studio rikka, directions, pale cocoon, mizu no kotoba, aquatic language, romance, androids, sci-fi, drama, short, eve no jikan, 2008, ona, isaac asimov, psychological, robots, future, cyberpunk, 2009","de-DE, en-US, pt-BR, it-IT, es-419","""Time of EVE"" is the latest work by Yasuhiro YOSHIURA, director of ""Pale Cocoon"" & ""Aquatic Language"". The series, produced by Studio Rikka & DIRECTIONS, Inc. released in 2008-2009. A 2013 Kickstarter to fund the global release of “Time of EVE: The Movie” received worldwide support. The Blu-ray features an English dub by Michael Sinterniklaas/NYAV Post & the OST. It also led to the English publication of “Time of EVE: Official Fan Book” & the light novel “Time of EVE: Another Act.” The movie version is available for purchase & rental in the iTunes Store (US, CA, UK): http://tinyurl.com/qd5axk4","DIRECTIONS, Inc.",False,2008,False,True,GYDQ42286,1,TV-14,4.7,4725,41,,1,32,,1,133,,3,986,,21,3.5,K,75,"winter-2009, spring-2009"
